car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,features,accessories,descriptions,age_of_car,years_since_launch,transmission_Auto,transmission_Manual,number_of_owner_More than 6,types_Hatchback,types_Luxury Sedan,types_MPV,types_Mid-Sized Sedan,types_SUV,types_Sports Car,types_Stationwagon,types_Truck,types_Van
22,Audi A3 Sportback 1.0A TFSI S-tronic,96969.0,15380.0,56000.0,392.0,34464.0,30000.0,1275.0,85.0,"Features 1.0L Inline 3 Cylinders 12V Turbocharged Engine, 7-Speed S-tronic Auto With Drive Select, ABS, SRS, ESP, LED DRL Headlamps, Keyless Entry Push Start. View specs of the Audi A3 Sportback (2013-2020)Features 113bhp 3 cylinder turbocharged engine, 200nm torque, 7 speed s-tronic gearbox, 0-100km/h in 9.9s, cruise control, ISOFIX. View specs of the Audi A3 Sportback (2013-2020)Features Powerful Yet Fuel Efficient 1.0L Inline 4 Cylinders Turbocharged Engine Producing 113bhp And Delivering 200nm Of Torque Through A Fast 7 Speed DCT. View specs of the Audi A3 Sportback (2013-2020)Features 1.0L TFSI engine, 113bhp, 7 speed S-tronic gearbox, dual climate aircon, front wheel drive, cruise control, reverse cam, LED DRL. View specs of the Audi A3 Sportback (2013-2020)Features View specs of the Audi S3 Sportback (2009-2013)Features 1.0l 3 cylinders in-line TFSI Turbocharged engine, 7 speed auto s-tronic, producing 113bhp, cruise/traction control, ABS, airbags, keyless entry/start View specs of the Audi A3 Sportback (2013-2020)Features 1.0L TFSI engine, 113bhp, 7 speed S-Tronic gearbox, paddle-shifters, dual climate aircon, front wheel drive, cruise control, keyless entry, LED DRL. View specs of the Audi A3 Sportback (2013-2020)Features Powerful 3 Cylinder Turbocharged Engine, 113bhp, 7 Speed S-Tronic Gearbox, Cruise/traction Control, Airbag, ABS, Keyless. View specs of the Audi A3 Sportback (2013-2020)Features Responsive 3 Cylinder Turbocharged Engine, 113bhp, 7 Speed S-Tronic Gearbox, Cruise/Traction Control, Airbag, ABS, Keyless Entry, Push Start. View specs of the Audi A3 Sportback (2013-2020)","Accessories 16"" S/Rims, Electric Leather Seat, Integrated 8"" Audi MMI Infotainment System With BT/Rev.Cam, Multi Function Steering With Paddle Shifter, Fog Lamps.Accessories Keyless entry/start, Audi mmi, Bluetooth, LED headlamps, Audi drive select, paddle shift, electric leather driver seats.Accessories Keyless Start/stop, Electric Driver Seat, Reverse Camera And Sensors, Audi MMI Entertainment Systems, Front/back QVIA AR790S Dashcamera.Accessories 16"" rims, factory fitted audio system, Bluetooth, driver's electric seats, multi function steering, Audi MMI, Audi drive select.Accessories Sport rims, mmi/smartphone/Bluetooth interface/USB audio sound system, electric leather seat, 2 zone aircon, reverse sensor, knock down rear seat.Accessories 18"" sport rims with PS4 Tyres, AP Racing BBK, cruise control, knockdown rear seats, reverse sensor, dynamic rear signal, paddle shifter. Drive selectAccessories Factory audio system, bluetooth, driver's electric seat, multi-function steering, Audi MMI, Audi drive select, rear aircon, knockdown rear seats.Accessories LED Model, Select Drive, Electric Seat, Full Leather, Rear Aircon, Steering Control, Auto Start Stop, Audi MMI, Bluetooth, Reverse Camera.Accessories Electric Seat, Sport Rims, Audi MMI/Smartphone/Bluetooth Interface/USB Audio, Audi Select Drive, Bluetooth, Reverse Camera, 2 Zone AC, Rear AC.","Description 100% Loan Available! 1 Owner Only! Fully Maintained & Serviced By (Premium Automobiles) Since New Yet Still Under Agent 5 Years Warranty Program. Always Sheltered Parked Yet Seldom Driven! Guaranteed Accident Free With Low mileage Done! We Provide Various Loan Scheme With Low Driveaway! All Trade In Welcome! So Hurry Contact Us Now For A Viewing Or Test Drive Appointment Today Before It's Gone!Description Extremely low mileage, 1 owner unit! Super low fuel consumption! High PARF rebate! Cheap road tax! Showroom condition! Original paintwork! Trade in or consign your current vehicle! High in house loan and bank financing available! Call/WhatsApp for more information!Description Interest Rate 2.78%. Agent Maintain With 5 Years Warranty, This A3 May Be A 1.0L Unit, But It Holds No Punches You Don't Have To Stretch The Accelerator And Strain The Engine To Keep Up With The Pack. Thanks To The Quick-changing And Accurate 7 Speed S-tronic Dual Clutch Gearbox, A3 Cabin Is Elegant, Simple, Uncluttered And Comfortable, Flexible Loan Package, Feel Free To Chat With Us.Description Certified quality standards. Agent unit. 6 complimentary servicing sessions by Republic Auto.Description Only 1.1k per month! Fully maintained by full 5 year warranty provided by Premium Auto. The 1.0l hatchback is fuel efficient, extremely economical to run. Full loan available, and trade-ins welcomed. Enquire today!Description Nardo Grey metallic with Black interior. 5 years agent warranty (unlimited mileage) Immaculate condition. Peace of mind purchase. Audi front & back universal traffic recorder. 2 owner car. Reluctant sale due to relocation. Full agent serviced since day one! Trade-in and financing.Description Certified quality standards. Agent unit. 6 complimentary servicing sessions by Republic Auto.Description Fully Maintained By Audi Agent,Excellent Condition,High Trade In Welcome,No Repair Needed,90% Loan Available With Attractive Interest Rate, Call For A Test Drive Today! Price Are Inclusive Of GST.Description In Unique Nardo Grey Color! 1 Single Owner. Fully Serviced & Maintained By Agent (Premium Automobiles). Next Due Svc at 76k KM. Under Agent 5Yrs Wty Program. Accident Free Assured. Original 100% Stock Condition Inside/Out. Superb Well Kept Interior & Leather Upholstery. Trade In Welcome. GST Inclusive. We Are A CaseTrust-SVTA Accredited Company. Buy With Confidence!",4.309724547139903,5.0,1,0,0,1,0,0,0,0,0,0,0,0
23,Audi A3 Sportback 1.4A TFSI Attraction,58800.0,15630.0,78000.0,624.0,27315.0,52301.0,1300.0,92.0,"Features Powerful and fuel efficient 1.4l 4 cylinder inline DOHC turbocharged engine, 7 speed auto s-tronic transmission, ABS and traction control. View specs of the Audi A3 Sportback (2013-2020)","Accessories Sport rims, Audi sound system with Bluetooth, auto climate control, auto start/stop, reverse sensors, rear knockdown seats.","Description 1 owner only. Full loan available. Buy with confidence, come with half year warranty from reputable workshop. Relatively low mileage done. Beautiful silver paint with black interior. Responsive drive and low fuel consumption. Non smoker unit. Very well maintain. Low down payment for bank loan. Please call or visit us for more details.",6.75356016357826,7.0,1,0,0,1,0,0,0,0,0,0,0,0
24,Audi A3 Sportback 1.4A TFSI CoD S-tronic,128400.0,15570.0,44500.0,624.0,48698.0,40586.0,1315.0,110.0,"Features 1.4L TSFI turbocharged engine. 7 speed S-tronic. Traction control. All round curtain airbags. Keyless entry with push start button.Features ABS, EBD, airbags, immobilizer, keyless entry, turbo-charger, etc. View specs of the Audi A3 Sportback (2013-2020)","Accessories Keyless, Bluetooth, LED headlamps, Audi drive select, paddle shift, cruise control, electric driver seat, reverse camera. Park assist.Accessories Eather seats, sports rim, reverse sensors, HID headlights.","Description Pristine condition Audi A3 1.4. Agent unit with valid warranty. Guaranteed accident free unit and on original paint all round. Well kept showroom condition. Well spec features with spacious interior. Powerful drive. High reliability and easier up keep vs newer mild Hybrid in the long run. Flexible financing. High loan/trade in/scrap welcome.Description Urgent sales; seldom driven; high PARF rebate; regularly servicing at agent; price negotiable; please call to arrange a test-drive, etc.",2.552190300564561,3.0,1,0,0,1,0,0,1,0,0,0,0,0
25,Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,26822.0,17420.0,147000.0,624.0,14758.0,63190.0,1300.0,90.0,"Features 1.4L TFSI Turbo-Charged Engine, 123 BHP, 7 Speed S-Tronic Auto With Paddle Shifters, Cruise/Traction Control, ESP, Airbags, ABS, Electric Park Brake. View specs of the Audi A3 Sportback (2013-2020)","Accessories Original Premium Brown Leather Seats, 16"" Sport Rims, Factory Audio System With BT, Dual Climatic AC, Rear AC, Reverse Sensors, Auto Folding Mirrors.",Description Definitely Best Buy For Short Term Continental Ride! Nice No 5533. Newly Restored Metallic Ferrari Red Paintwork & Roof Lining. 2 Owners Only & Mileage Done 16k/YR. Accident Free Assured With Nicely Kept Interior & Leather Upholstery. Excellent Fuel Economy 7L/100KM. Bank/In House Loan Available. Trade In Welcome. GST Inclusive. We Are A CaseTrust-SVTA Accredited Company. Buy With Confidence!,8.86314920467415,9.0,1,0,0,1,0,0,0,0,0,0,0,0
26,Audi A3 Sportback 1.4A TFSI S-tronic Attraction,59800.0,16310.0,88000.0,624.0,27371.0,53694.0,1300.0,92.0,"Features Powerful 1.4 TFSI 4 cylinders turbocharged producing 123bhp cruise control, 7 speed auto S-tronic, electro mechanical parking brake. View specs of the Audi A3 Sportback (2013-2020)","Accessories Audi MMI, Bluetooth, reverse sensors, dual zone auto climate control, auto Xenon headlamps, LED DRL, factory fitted audio, AUX, paddle shift.",Description High Spec Attraction model. Immaculate condition with Genuine low mileage. New servicing and New road tax till 06/2023. 100% accident-free. Comfortable Interior and come with enormous boot space. No sticky handles or defaced buttons. Audi MMI Entertaiment system. Keyless go. Audi drive select. $0 drive away available. Welcome trade-ins. Call our friendly sales consultant for immediate viewing!,6.827532766317986,7.0,1,0,0,1,0,0,0,0,0,0,0,0
27,Audi A3 Sportback Mild Hybrid 1.5A TFSI S-tronic,153344.0,16210.0,18450.0,684.0,93548.0,90995.5,1395.0,110.0,"Features Inline 4, 16 valve turbocharged petrol-electric. 147bhp and 250nm of torque. Acceleration 8.4s (0-100km/h) top speed 232km/h, fuel tank capacity 50l. View specs of the Audi A3 Sportback Mild Hybrid (2021)Features Highest grade V-Kool VK30 window film, premium ceramic coat by CarCrafters, 2k QHD front and rear camera, Apple CarPlay, Aluminium sport pedals! View specs of the Audi A3 Sportback Mild Hybrid (2021)","Accessories Park assist, reverse cam, hold assist, lane/depart warning, ambient lights, wireless Apple CarPlay/Android Auto, flat bottom s/wheel, sport seats.Accessories LED headlights, digital dashboard, electric seats, electric tailgate, ambient lighting, cruise control, lane departure warning, auto park, hill hold!","Description Latest model! Peace of mind 5 years Audi agent unlimited mileage warranty! Come with 3 Times Free servicing. Well maintained and in pristine condition! In house and bank loan available. Trade in welcome. SMS/WhatsApp/call for appointment and viewing.Description Sporty yet elegant with high specification sport trim. Immaculately kept and lightly driven by a fastidious lady owner! Audi forged wheels with Michelin tyres, top of the line Vkool solitaire film, front and rear camera, 5 years unlimited mileage agent warranty. No pets, no smoking, no eating in car. Like new inside and out! High loan available!",1.0330122183727803,2.0,1,0,0,1,0,0,0,0,0,0,0,0
28,Audi A4 1.4A TFSI S-tronic,71677.5,17635.0,114500.0,624.0,35203.0,52004.0,1450.0,110.0,"Features 1.4L 4 Cylinder In-line 16 Valve DOHC Turbocharged Engine, 7 Speed (A) S-tronic, Keyless Entry/Start/Stop, ABS, Cruise Control, Audi Drive Select. View specs of the Audi A4 (2008-2016)Features 1.4l turbocharged engine, 7 speed s-tronic, producing 147bhp, ABS, cruise control, paddle shifter, multi function steering, keyless entry/start/stop. View specs of the Audi A4 Sedan (2016-2020)Features 1.4L 4 cylinders inline 16 valve DOHC turbocharged at 147bhp, paired with 7 speed (A) S-tronic, paddle shifter, keyless entry/start/stop. View specs of the Audi A4 (2008-2016)Features 1.4L 4 Cylinders Inline 16 Valve DOHC Turbocharged At 147bhp, Paired With 7 Speed (A) S-tronic, Paddle Shifter, Keyless Entry/start/stop. View specs of the Audi A4","Accessories Audi MMI System, Sport Rims, Leather Seats, Paddle Shifters, Multi Function Steering Wheel, Auto Climate Control, Rear Aircon, DRL, SRS Airbags.Accessories Akebono brake kit, Breyton original rims, Tein Coilover, Quad exhaust, Germany Pedal box, Stage 1 tuned, MST instake, Cammus LCD boost gauge!Accessories Factory audio system, Bluetooth, multi function steering, xenon headlamp with DRL, memory seat lumbar control, Audi sport steering, auto hold system!Accessories Digital RPM & Speedo Display, LED Headlamps, Electric Seats, Rear Aircon, Cruise Control, Auto Climate Control, Sport Rims, Premium Leather Interior.","Description Well Maintained Unit, Full Loan Available! Flexible Bank And In House Loan Available, Try Loan Welcome! 100% Accident Free! Welcome Trade In, Please Call For Appointment Now For A Non Obligation Viewing.Description The Audi A4 sedan stands for sportiness, emotion and prestige. These attributes are visible from every angle because of the focus on dynamic elements and harmonious proportions. In the interior of the Audi A4 sedan, you can expect plenty of space and features with digital instrumental cluster. flexible loan options available! none consignment unit always in showroom for viewing. immediate transferDescription Genuine mileage, very well taken care of by OCD ex owner, high performance driving experience! Comfortable seats and spacious cabin! Book a appointment now to view this beauty! Trade in welcome, flexible loan available.Description In Pristine Condition, Well Maintained With Regular Servicing, With Amazing Fuel Efficiency. Comfortable And Spacious Cabin And Boot! Flexible Loan With Attractive Interest Rate. Buy With Peace Of Mind As There Is Definitely No Repairs Needed. Flexible Loan/high Trade In Available! Call Us Now For An Appointment To View And Test Drive This Car. Comes With 6 Month Warranty From Sgcarmart.",6.809724547139903,7.0,1,0,0,0,1,0,0,0,0,0,0,0
29,Audi A4 1.4A TFSI S-tronic Design,85800.0,17650.0,111000.0,624.0,40181.0,48556.0,1450.0,110.0,"Features Powerful 1.4L 4 cylinder inline 16-valve DOHC turbocharged at 147bhp, paired with 7 speed (A) S-tronic, paddle shifter, keyless entry/start/stop. View specs of the Audi A4 Sedan (2016-2020)","Accessories Audi multi infotainment system with BT, electric seats with driver memory, reverse camera and sensor, 3 zone aircon/rear aircon, auto hold system.","Description Only 1 Owner full maintained by agent. This luxurious sedan boasts a powerful 1.4L turbocharged engine and a smooth, responsive ride. With advanced features like a virtual cockpit display, navigation, and smartphone integration, you'll have everything you need at your fingertips. Various finance package avail. Trade-in Welcome. Contact us today to schedule a test drive!",5.989176601934425,6.0,1,0,0,0,1,0,0,0,0,0,0,0
30,Audi A4 1.8A TFSI MU,37800.0,18400.0,116900.0,976.0,21754.0,69001.0,1545.0,125.0,"Features Audi 1.8L Inline 4 Cylinder TFSI Turbocharged Engine Producing 167Bhp, 320Nm Of Torque. 8 Speed Auto Multitronic Transmission View specs of the Audi A4 (2008-2016)Features Audi 1.8L Inline 4 Cylinder TFSI Turbocharged Engine Producing 167Bhp, 320Nm Of Torque. 8 Speed Auto Multitronic Transmission View specs of the Audi A4 (2008-2016)Features Audi 1.8L inline 4 cylinders TFSI turbocharged engine producing 167bhp, 320nm of torque. 8 speed auto multitronic transmission. Front wheel drive View specs of the Audi A4 (2005-2007)Features 1.8L turbocharged engine, 8 speed multitronic auto transmission, cruise control, sport mode, ABS, ESP, 8x airbags, electronic parking brake. View specs of the Audi A4 (2008-2016)Features Audi 1.8l inline 4 cylinder TFSI turbocharged engine producing 167bhp, 320nm of torque. 8 speed auto multitronic transmission. View specs of the Audi A4 (2008-2016)","Accessories Sports Rims, Factory Fitted Audio System, Audi MMI, Leather Seats, Electric Driver Seat, Auto Headlights And Climate Control.Accessories Sports Rims, Factory Fitted Audio System, Audi MMI, Leather Seats, Electric Driver Seat, Auto Headlights And Climate Control.Accessories Sports rims, leather seats, electric driver seat, upgraded carbon fibre steering wheels. Andriod auto/ Apple CarPlay. Reverse camera. Legal exhaust.Accessories Factory fitted audio system, BT, Audi MMI, sports rims, leather seats, electric driver seat, keyless entry, headlight/rain sensor, climate control.Accessories Factory fitted audio system, Audi mmi, sports rims, leather seats, electric driver seat, auto headlights & climate control, paddle shift & navigation.","Description 2.78% Interest Rate! 100% accident free! Best for short term use! In immaculate condition and well maintained with regular servicing done! ARF $22,550! Immediate ownership transfer! Easy and flexible loan available! Welcome to view! Call or WhatsApp for more details.Description Extremely well maintained! High trade-in price, 100% loan available! Attractive low interest rates to cater all your financial needs! Kindly reach out to our friendly sales consultant for direct viewing.Description One of the best looking unit in the market! Legal exhaust with LTA cert and service records available. No expenses was spared in upgrading and maintaining this car. Do not sleep on this beauty! We offer bank loan and in house loan with competitive rates. Please call our sales executive for non obligation viewing now.Description Genuine low mileage. 100% loan with easy approval! No additional taxes charge! No gimmicks! Attractive interest rate and high trade in available to cater all your financial needs! Kindly reach out to our friendly sales consultant.Description Fully stock unit. Guarantee the best condition in the market. Accident free. Workshop check or STA evaluation available. Bank/in house/full loan available. Consignment/trade in available too! Viewing base on appointment only!",8.641231396454971,9.0,1,0,0,0,1,0,0,0,0,0,0,0
31,Audi A4 1.8A TFSI MU Attraction,59550.0,17810.0,105500.0,976.0,31886.0,58695.0,1545.0,125.0,"Features Responsive and powerful 1.8l fuel efficient tfsi turbocharged engine, 8 speed auto transmission, cruise/traction control, electronic parking brakes. View specs of the Audi A4 (2005-2007)Features Powered By 1.8L turbocharged engine, 8 speed multi tronic auto transmission, sports mode, ABS, ESP, Electric parking brake. View specs of the Audi A4 (2008-2016)","Accessories 18"" sports rims, Audi mmi with reverse parking sensors, electronic leather seats, auto headlights, multi function steering wheel, SRS airbags.Accessories Multi function steering wheel, audio system, auto headlamps/climate control, electric driver/passenger leather seats with lumbar support.","Description 100% loan/high trade in available! Well maintained & in superb condition, view to believe. Premium brown leather seats in great condition with neat interior combined with sleek white paintwork. Always shelter parked, accident free! Dont miss out on this vehicle combining both power, excellent fuel efficiency & luxury sedan exterior outlook all in one. Call us now!Description Lowest depreciation unit in the market! Extremely well maintained and service on time! Powerful and responsive unit, 100% accident free! Flexible loan scheme to meet your needs. High trade in for your existing car. Contact us now to find out more! No gimmicks. Viewing strictly via appointment only.",7.460409478646753,8.0,1,0,0,0,1,0,0,0,0,0,0,0
